time;;datasource_id
389;23.45;kit_trials_exp_1_05.11.2018_fo2
390;24.37;kit_trials_exp_1_05.11.2018_fo2
391;24.37;kit_trials_exp_1_05.11.2018_fo2
392;24.89;kit_trials_exp_1_05.11.2018_fo2
393;24.89;kit_trials_exp_1_05.11.2018_fo2
394;24.17;kit_trials_exp_1_05.11.2018_fo2
395;24.17;kit_trials_exp_1_05.11.2018_fo2
396;24.28;kit_trials_exp_1_05.11.2018_fo2
397;24.28;kit_trials_exp_1_05.11.2018_fo2
398;24.29;kit_trials_exp_1_05.11.2018_fo2
399;24.29;kit_trials_exp_1_05.11.2018_fo2
400;25.91;kit_trials_exp_1_05.11.2018_fo2
401;25.91;kit_trials_exp_1_05.11.2018_fo2
402;25.91;kit_trials_exp_1_05.11.2018_fo2
403;25.3;kit_trials_exp_1_05.11.2018_fo2
404;25.3;kit_trials_exp_1_05.11.2018_fo2
405;25.3;kit_trials_exp_1_05.11.2018_fo2
406;25.3;kit_trials_exp_1_05.11.2018_fo2
407;25.09;kit_trials_exp_1_05.11.2018_fo2
408;25.09;kit_trials_exp_1_05.11.2018_fo2
409;26.23;kit_trials_exp_1_05.11.2018_fo2
410;26.23;kit_trials_exp_1_05.11.2018_fo2
411;26.23;kit_trials_exp_1_05.11.2018_fo2
412;26.03;kit_trials_exp_1_05.11.2018_fo2
413;26.03;kit_trials_exp_1_05.11.2018_fo2
414;26.33;kit_trials_exp_1_05.11.2018_fo2
415;26.33;kit_trials_exp_1_05.11.2018_fo2
416;26.03;kit_trials_exp_1_05.11.2018_fo2
417;26.03;kit_trials_exp_1_05.11.2018_fo2
418;26.11;kit_trials_exp_1_05.11.2018_fo2
419;26.11;kit_trials_exp_1_05.11.2018_fo2
420;26.23;kit_trials_exp_1_05.11.2018_fo2
421;26.23;kit_trials_exp_1_05.11.2018_fo2
422;26.33;kit_trials_exp_1_05.11.2018_fo2
423;26.33;kit_trials_exp_1_05.11.2018_fo2
424;26.75;kit_trials_exp_1_05.11.2018_fo2
425;26.75;kit_trials_exp_1_05.11.2018_fo2
426;26.75;kit_trials_exp_1_05.11.2018_fo2
427;26.62;kit_trials_exp_1_05.11.2018_fo2
428;26.62;kit_trials_exp_1_05.11.2018_fo2
429;27.37;kit_trials_exp_1_05.11.2018_fo2
430;27.37;kit_trials_exp_1_05.11.2018_fo2
431;26.63;kit_trials_exp_1_05.11.2018_fo2
432;26.63;kit_trials_exp_1_05.11.2018_fo2
433;27.04;kit_trials_exp_1_05.11.2018_fo2
434;27.04;kit_trials_exp_1_05.11.2018_fo2
435;27.16;kit_trials_exp_1_05.11.2018_fo2
436;27.16;kit_trials_exp_1_05.11.2018_fo2
437;27.16;kit_trials_exp_1_05.11.2018_fo2
438;28.08;kit_trials_exp_1_05.11.2018_fo2
439;28.08;kit_trials_exp_1_05.11.2018_fo2
440;27.96;kit_trials_exp_1_05.11.2018_fo2
441;27.96;kit_trials_exp_1_05.11.2018_fo2
442;29;kit_trials_exp_1_05.11.2018_fo2
443;29;kit_trials_exp_1_05.11.2018_fo2
444;28.28;kit_trials_exp_1_05.11.2018_fo2
445;28.28;kit_trials_exp_1_05.11.2018_fo2
446;28.78;kit_trials_exp_1_05.11.2018_fo2
447;28.78;kit_trials_exp_1_05.11.2018_fo2
448;28.78;kit_trials_exp_1_05.11.2018_fo2
449;29.5;kit_trials_exp_1_05.11.2018_fo2
450;29.5;kit_trials_exp_1_05.11.2018_fo2
451;29.3;kit_trials_exp_1_05.11.2018_fo2
452;29.3;kit_trials_exp_1_05.11.2018_fo2
453;29.2;kit_trials_exp_1_05.11.2018_fo2
454;29.2;kit_trials_exp_1_05.11.2018_fo2
